propertyCode,address,district,neighborhood,latitude,longitude,distance,floor,price,propertyType,size,exterior,rooms,bathrooms,status,hasLift,idCity,distanceBeach,internet,zonaTranquila,distanceCoworking,safety,score,available,thumbnail
95585901,"Avenida Ausiás March, En Corts",Quatre Carreres,En Corts,39.4546942,-0.3735874999999999,1853,7,870,flat,100,True,4,1,good,True,1,5277,218,True,3000,2,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/ac/fe/922589200.jpg
95544268,barrio Mestalla,El Pla del Real,Mestalla,39.4696485,-0.3589818999999999,1575,2,800,flat,68,True,2,1,good,True,1,3313,170,False,3000,2,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/4d/d3/921426732.jpg
95500031,barrio El Cabanyal-El Canyamelar,Poblats Marítims,El Cabanyal-El Canyamelar,39.4715377,-0.3280289999999999,4223,2,1299,flat,87,True,2,1,good,False,1,1379,139,False,3000,2,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/8d/e0/920004698.jpg
95499204,barrio El Cabanyal-El Canyamelar,Poblats Marítims,El Cabanyal-El Canyamelar,39.4684377,-0.3279289999999999,4242,1,1449,flat,87,True,2,1,good,False,1,1717,155,False,3000,1,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/ef/c2/919991433.jpg
94063849,Calle Hermanos Villalonga s/n,Benimaclet,Benimaclet,39.4851676,-0.3575508,2300,2,550,flat,50,False,2,1,good,False,1,2803,188,True,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/97/f4/878887202.jpg
91693117,"Avenida de Peris i Valero, 99",L'Eixample,Russafa,39.4591895,-0.3707839,1437,3,1350,flat,76,True,2,2,good,True,1,4787,193,False,3000,3,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/9d/28/820952509.jpg
91542898,"Avenida de Peris i Valero, 99",L'Eixample,Russafa,39.4591895,-0.3707839,1437,2,1200,studio,32,True,0,1,good,True,1,4787,193,False,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/3e/51/817059998.jpg
91169549,barrio El Grau,Poblats Marítims,El Grau,39.4617422,-0.3334214,3902,2,800,flat,94,True,3,2,good,True,1,2549,128,False,3000,2,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/d6/cf/808366836.jpg
95649036,Calle de La Marina,Poblats Marítims,El Cabanyal-El Canyamelar,39.4725417,-0.3307865,3990,3,650,flat,55,True,1,1,good,False,1,1339,159,True,3000,1,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/12/ec/34/924323226.jpg
95628248,Calle Río Segre,Benicalap,Nou Benicalap,39.4975906,-0.3818006,2968,4,690,flat,65,True,1,1,good,True,1,5118,178,False,3000,3,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/0d/5b/923779146.jpg
95563867,Plaza de Nou Moles,L'Olivereta,Nou Moles,39.473183,-0.3960494,1630,2,750,flat,97,True,2,1,good,False,1,6215,212,True,3000,3,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/92/57/921982570.jpg
95561057,Calle de la salut,Ciutat Vella,La Seu,39.4782026,-0.3750789,808,3,850,flat,80,True,2,1,good,True,1,4346,137,True,3000,2,4,True,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/47/3c/72/921900005.jpg
89233453,Calle del Cabrit,Ciutat Vella,El Carme,39.4772769,-0.3779706,687,1,1500,studio,40,False,0,1,good,True,1,4607,137,True,3000,4,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/34/a6/766631037.jpg
89752608,Calle dels Columbretes,Poblats Marítims,El Cabanyal-El Canyamelar,39.4675988,-0.3317825,3921,0,750,flat,51,True,1,1,good,False,1,1885,155,True,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/e7/03/775647487.jpg
95312772,barrio Sant Francesc,Ciutat Vella,Sant Francesc,39.4699132,-0.3707033999999999,576,1,850,flat,62,False,1,1,good,True,1,4217,139,False,3000,2,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/b1/06/915007777.jpg
92377411,Calle EMILIO MARÍ,Benicalap,Benicalap,39.494735,-0.3929338,2950,1,580,flat,72,True,2,1,good,True,1,5963,192,True,3000,3,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/0c/fb/920331995.jpg
88726587,Calle de María Cristina,Ciutat Vella,El Mercat,39.4716474,-0.3764441,89,6,800,flat,97,True,3,1,good,True,1,4619,122,False,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/39/aa/753720839.jpg
95344902,BEATO JUAN GRANDE,Poblats Marítims,Playa de la Malvarrosa,39.4786083,-0.3307327,4077,2,700,flat,94,True,3,1,good,False,1,753,207,True,3000,2,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/a2/6c/888253109.jpg
89678060,Conquista,Ciutat Vella,El Mercat,39.4776983,-0.3791042,748,1,1300,flat,100,True,4,1,good,False,1,4696,139,True,3000,2,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/94/84/846828679.jpg
95697594,Calle San Juan Bosco,Rascanya,Els Orriols,39.4955229,-0.3708413,2767,1,600,flat,55,False,3,1,good,False,1,4152,199,True,3000,2,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/09/e0/927291846.jpg
95657819,Calle d'Eugènia Viñes,Poblats Marítims,El Cabanyal-El Canyamelar,39.4707153,-0.3256458,4428,1,650,flat,50,False,1,1,good,False,1,1446,139,False,3000,3,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/29/77/924563895.jpg
95620983,Calle de Pedro Cabanes,Rascanya,Torrefiel,39.493767,-0.3793592,2524,2,600,flat,80,True,2,1,good,True,1,4802,196,False,3000,2,4,True,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/77/4d/50/923555993.jpg
95485513,Calle de Vicent Sancho Tello,El Pla del Real,Mestalla,39.4687847,-0.3570098,1755,4,700,flat,80,True,2,1,good,True,1,3214,175,True,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/7c/2f/919626427.jpg
95470561,Calle Santa Genoveva Torres,Rascanya,Sant Llorenç,39.4945754,-0.3636129999999999,2857,9,1050,flat,100,False,3,2,good,True,1,3531,203,False,3000,2,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/11/9c/921388105.jpg
95467270,barrio El Mercat,Ciutat Vella,El Mercat,39.4720666,-0.3787721,168,2,700,flat,75,True,1,1,good,False,1,4798,122,False,3000,4,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/fd/df/923542429.jpg
95389681,Calle Escultor José Capuz s/n,Quatre Carreres,Mont-Olivet,39.4601598,-0.3615655,1815,4,1000,flat,100,True,2,2,good,True,1,4091,222,False,3000,1,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/4b/44/917063787.jpg
95302071,Calle d'Antoni Reig i Ventura,Campanar,Nou Campanar,39.4837235,-0.4064603,2872,6,750,flat,60,True,2,1,good,True,1,6997,250,False,3000,4,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/d7/49/914735403.jpg
95290481,Calle Carrícola,Jesús,La Creu Coberta,39.4526742,-0.3868569,2211,2,650,flat,70,True,2,1,good,True,1,6338,186,False,3000,1,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/1b/4b/914442528.jpg
92484110,Calle Linterna,Ciutat Vella,El Mercat,39.4737026,-0.3790423,326,2,600,flat,68,True,1,1,good,True,1,4775,161,False,3000,1,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/4e/b7/840802091.jpg
95273800,Calle Danzas,Ciutat Vella,El Mercat,39.4761989,-0.380033,613,1,750,flat,54,True,1,1,good,True,1,4802,139,False,3000,1,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/d7/de/914005152.jpg
95377254,Calle Carteros,Jesús,La Creu Coberta,39.4536775,-0.3895196999999999,2207,3,700,flat,81,True,3,1,good,True,1,6472,215,False,3000,1,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/ba/b3/907678252.jpg
94278441,Calle Marqués de Zenete,Extramurs,Arrancapins,39.4633028,-0.3854354,1118,8,1500,penthouse,45,True,1,1,good,True,1,5667,215,False,3000,3,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/14/70/884578721.jpg
